Id;name
6569;manor bookshelf
6570;ahriman bookshelf
6571;sylphic bookshelf
6572;morbol bookshelf
6573;riviera pillar
6574;glade pillar
6575;oasis pillar
6576;riviera partition
6577;glade partition
6578;oasis partition
6579;mahogany screen
6580;ahriman screen
6581;sylphic screen
6582;morbol screen
6583;riviera floor lamp
6584;glade floor lamp
6585;oasis floor lamp
6586;manor candelabra
6587;tonberry floor lamp
6588;mandragora floor lamp
6589;amigo cactus floor lamp
6590;deluxe manor fireplace
6591;riviera bathtub
6592;glade bathtub
6593;oasis bathtub
6594;terracotta pot
6595;potted maguey
6596;astroscope
6597;vodoriga sculpture
6598;gargoyle sculpture
6599;<Emphasis>Llymlaen's Embrace</Emphasis> ornament
6600;miniature aetheryte
6601;riviera round table
6602;oasis round table
6603;glade round table
6604;ahriman round table
6605;diagnostics module
6606;riviera table
6607;glade table
6608;oasis table
6609;sylphic table
6610;riviera dining table
6611;glade dining table
6612;oasis dining table
6613;walnut dining table
6614;sylphic dining table
6615;manor table
6616;riviera desk
6617;oasis desk
6618;glade desk
6619;manor desk
6620;knight captain's desk
6621;walnut cartonnier
6622;glade cartonnier
6623;glade sideboard
6624;glade drawer table
6625;manor flower stand
6626;ahriman sideboard
6627;riviera stall
6628;glade stall
6629;oasis stall
6630;riviera counter
6631;glade counter
6632;oasis counter
6633;sylphic counter
6634;manor fireplace
6635;brass pricket
6636;riviera lantern
6637;glade lantern
6638;oasis lantern
6639;riviera flower vase
6640;glade flower vase
6641;oasis flower vase
6642;sylphic flower vase
6643;ahriman flower vase
6644;potted axilflower
6645;potted azalea
6646;potted spider plant
6647;table chronometer
6648;ahriman chronometer
6649;set of ink and quill
6650;weighing scale
6651;gemscope
6652;magitek reaper miniature
6653;stuffed moogle
6654;stuffed chocobo
6655;drinking apkallu
6656;Maelstrom banner
6657;Twin Adder banner
6658;Immortal Flames banner
6659;Lominsan cityscape
6660;Gridanian cityscape
6661;Ul'dahn cityscape
6662;Eorzean map
6663;galleass wheel
6664;demon wall sculpture
6665;Inferno wall lamp
6666;blazing Inferno wall lamp
6667;sylphic wall lantern
6668;Nymian wall lantern
6669;Amdapori wall lantern
6670;Belah'dian crystal lantern
6671;wall chronometer
6672;behemoth wall trophy
6673;riviera rug
6674;riviera fringed rug
6675;riviera oval rug
6676;glade rug
6677;glade fringed rug
6678;glade blossom rug
6679;oasis rug
6680;oasis argyle rug
6681;oasis leaf rug
6682;sheep rug
6683;goobbue rug
6684;moogle rug
6685;morbol rug
6686;Amalj'aa supply carriage
6687;Amalj'aa pavis shield
6688;timeworn leather map
6689;timeworn goatskin map
6690;timeworn toadskin map
6691;timeworn boarskin map
6692;timeworn peisteskin map
6693;Wave Shamshir
6694;pair of Wave Patas
6695;Wave Axe
6696;Wave Harpoon
6697;Wave Bow
6698;Wave Wand
6699;Wave Staff
6700;Wave Grimoire
6701;Wave Codex
6702;Wave Shield
6703;Wave Buckler
6704;lord's celata
6705;thick chain coif
6706;war mesail
6707;pair of noble's goggles
6708;blessed monocle
6709;lord's cuirass
6710;thick haubergeon
6711;war harness
6712;noble's jacket
6713;austere cowl
6714;blessed gown
6715;pair of lord's trousers
6716;thick skirt
6717;war subligar
6718;pair of noble's brais
6719;pair of austere tights
6720;pair of blessed slops
6721;pair of lord's gauntlets
6722;pair of thick vambraces
6723;pair of war mitt gauntlets
6724;pair of noble's armguards
6725;pair of austere ringbands
6726;pair of blessed halfgloves
6727;pair of lord's sabatons
6728;pair of thick sollerets
6729;pair of war caligae
6730;pair of noble's leg guards
6731;pair of austere leggings
6732;pair of blessed espadrilles
6733;lord's plate belt
6734;set of thick tassets
6735;war sash
6736;noble's belt
6737;austere satchel belt
6738;blessed belt
6739;wolf winglet
6740;pair of wolf claws
6741;wolf labrys
6742;wolf guisarme
6743;wolf bow
6744;wolf cane
6745;wolf staff
6746;wolf grimoire of casting
6747;wolf grimoire of healing
6748;wolf kite shield
6749;wolf celata
6750;wolf elmo
6751;wolf sallet
6752;wolf ranger's hat
6753;wolf cavalier's hat
6754;wolf hat
6755;wolf cuirass
6756;suit of wolf scale mail
6757;wolf jacket
6758;wolf tunic
6759;wolf bliaud
6760;wolf robe
6761;pair of wolf trousers
6762;pair of wolf breeches
6763;pair of wolf brais
6764;pair of wolf kecks
6765;pair of wolf gaskins
6766;pair of wolf tights
6767;pair of wolf gauntlets
6768;pair of wolf scale fingers
6769;pair of wolf armguards
6770;pair of wolf bracers
6771;pair of wolf dress gloves
6772;pair of wolf ringbands
6773;pair of wolf sabatons
6774;pair of wolf scale greaves
6775;pair of wolf leg guards
6776;pair of wolf moccasins
6777;pair of wolf dress shoes
6778;pair of wolf duckbills
6779;wolf plate belt
6780;set of wolf tassets
6781;wolf whipping belt
6782;wolf belt
6783;wolf sash
6784;wolf satchel belt
6785;wolf rubellite bracelet
6786;wolf zircon bracelet
6787;wolf tourmaline bracelet
6788;wolf amber bracelet
6789;wolf spinel bracelet
6790;wolf turquoise bracelet
6791;pair of wolf rubellite earrings
6792;pair of wolf zircon earrings
6793;pair of wolf tourmaline earrings
6794;pair of wolf amber earrings
6795;pair of wolf spinel earrings
6796;pair of wolf turquoise earrings
6797;wolf rubellite choker
6798;wolf zircon choker
6799;wolf tourmaline choker
6800;wolf amber choker
6801;wolf spinel choker
6802;wolf turquoise choker
6803;wolf rubellite ring
6804;wolf zircon ring
6805;wolf tourmaline ring
6806;wolf amber ring
6807;wolf spinel ring
6808;wolf turquoise ring
6809;warwolf blade
6810;pair of warwolf patas
6811;warwolf axe
6812;warwolf spear
6813;warwolf bow
6814;warwolf rod
6815;warwolf pole
6816;warwolf grimoire of casting
6817;warwolf grimoire of healing
6818;warwolf kite shield
6819;warwolf sallet of maiming
6820;warwolf eyepatch of striking
6821;warwolf mask of aiming
6822;warwolf hat of casting
6823;warwolf cuirass of fending
6824;warwolf haubergeon of maiming
6825;warwolf corselet of striking
6826;warwolf jerkin of aiming
6827;warwolf robe of casting
6828;warwolf bliaud of healing
6829;pair of warwolf trousers of fending
6830;warwolf skirt of maiming
6831;pair of warwolf kecks of striking
6832;pair of warwolf breeches of aiming
6833;pair of warwolf chausses of casting
6834;pair of warwolf gaskins of healing
6835;pair of warwolf gauntlets of fending
6836;pair of warwolf vambraces of maiming
6837;pair of warwolf bracers of striking
6838;pair of warwolf gloves of aiming
6839;pair of warwolf gloves of casting
6840;pair of warwolf gloves of healing
6841;pair of warwolf leg guards of maiming
6842;pair of warwolf caligae of striking
6843;pair of warwolf boots of aiming
6844;pair of warwolf crakows of casting
6845;pair of warwolf boots of healing
6846;warwolf belt of fending
6847;set of warwolf tassets of maiming
6848;warwolf belt of striking
6849;warwolf belt of aiming
6850;warwolf belt of casting
6851;warwolf belt of healing
6852;warwolf bracelet of fending
6853;warwolf bracelet of slaying
6854;warwolf bracelet of aiming
6855;warwolf bracelet of casting
6856;warwolf bracelet of healing
6857;pair of warwolf earrings of fending
6858;pair of warwolf earrings of slaying
6859;pair of warwolf earrings of aiming
6860;pair of warwolf earrings of casting
6861;pair of warwolf earrings of healing
6862;warwolf choker of fending
6863;warwolf choker of slaying
6864;warwolf choker of aiming
6865;warwolf choker of casting
6866;warwolf choker of healing
6867;warwolf ring of fending
6868;warwolf ring of slaying
6869;warwolf ring of aiming
6870;warwolf ring of casting
6871;warwolf ring of healing
6872;direwolf longsword
6873;pair of direwolf claws
6874;direwolf battleaxe
6875;direwolf trident
6876;direwolf longbow
6877;direwolf cane
6878;direwolf longstaff
6879;direwolf grimoire of casting
6880;direwolf grimoire of healing
6881;direwolf helm of fending
6882;direwolf mask of maiming
6883;direwolf bandana of striking
6884;direwolf ranger's hat
6885;direwolf hat of casting
6886;direwolf monocle of healing
6887;direwolf cuirass of fending
6888;direwolf cuirass of maiming
6889;direwolf shirt of striking
6890;direwolf tabard of aiming
6891;direwolf robe of casting
6892;direwolf robe of healing
6893;pair of direwolf cuisses of fending
6894;pair of direwolf trousers of maiming
6895;direwolf skirt of striking
6896;direwolf skirt of aiming
6897;pair of direwolf breeches of casting
6898;direwolf skirt of healing
6899;pair of direwolf gauntlets of fending
6900;pair of direwolf gauntlets of maiming
6901;pair of direwolf gloves of striking
6902;pair of direwolf gloves of aiming
6903;pair of direwolf gloves of casting
6904;pair of direwolf gloves of healing
6905;pair of direwolf sabatons of fending
6906;pair of direwolf sabatons of maiming
6907;pair of direwolf thighboots of striking
6908;pair of direwolf boots of aiming
6909;pair of direwolf crakows of casting
6910;pair of direwolf thighboots of healing
6911;direwolf belt of fending
6912;direwolf belt of maiming
6913;set of direwolf tassets of striking
6914;direwolf belt of aiming
6915;direwolf sash of casting
6916;direwolf sash of healing
6917;pair of direwolf armillae of fending
6918;pair of direwolf wristbands of slaying
6919;pair of direwolf wristbands of aiming
6920;pair of direwolf wristbands of casting
6921;pair of direwolf wristbands of healing
6922;pair of direwolf earrings of fending
6923;pair of direwolf earrings of slaying
6924;pair of direwolf earrings of aiming
6925;pair of direwolf earrings of casting
6926;pair of direwolf earrings of healing
6927;direwolf choker of fending
6928;direwolf choker of slaying
6929;direwolf choker of aiming
6930;direwolf choker of casting
6931;direwolf choker of healing
6932;direwolf ring of fending
6933;direwolf ring of slaying
6934;direwolf ring of aiming
6935;direwolf ring of casting
6936;direwolf ring of healing
6937;cactuar foot materia I
6939;coeurl eye materia I
6940;aurelia kiss materia I
6941;bison hoof materia I
6942;funguar shriek materia I
6943;treant root materia I
6944;chocobo down materia I
6945;copy of <Emphasis>The Fury's Anthem</Emphasis>
6946;slow ward potion
6947;silence ward potion
6948;blind ward potion
6949;poison ward potion
6950;stun ward potion
6951;sleep ward potion
6952;bind ward potion
6953;heavy ward potion
6954;Icarus wing
6955;regain feather
6956;red drop
6957;blue drop
6958;clear drop
6959;purple drop
6960;white drop
6961;black drop
6962;yellow drop
6963;green drop
6964;uma kabuto
6965;crimson uma kabuto
6966;golden uma kabuto
6967;black uma kabuto
6968;snowman head
6969;snowman suit
6970;pair of snowman mitts
6971;Valentione hat
6972;Valentione apron
6973;Valentione apron dress
6974;pair of Valentione mitts
6975;pair of Valentione trousers
6976;Valentione skirt
6977;pair of Valentione pattens
6978;highland hood
6979;highland smock
6980;pair of highland mitts
6981;pair of highland boots
6982;glacial coat
6983;pair of glacial boots
6984;wind-up Amalj'aa
6985;wind-up brickman
6986;wind-up Edvya
6987;Minion of Light
6988;wind-up leader
6989;princely hatchling
6990;behemoth warhorn
6991;drake horn
6992;laurel goobbue horn
6993;gilded armor identification key
6994;nightmare whistle
6995;set of sovereign barding
6996;prismatic heart (left)
6997;prismatic heart (right)
6998;bitter heart chocolate
6999;pure heart chocolate
7000;fragment of eternal ice
7001;Flamefang choker
7002;proto armor identification key
7003;Kafre's tusk
7004;Rowena's token
7005;Jandelaine's token
7006;Dimension Blade fragment
7007;Moggle Mog XII's whisker
7008;chunk of granite
7009;slab of cut stone
7010;chunk of marble
7011;bundle of bloodgrass
7012;bundle of maiden grass
7013;crate of firebricks
7014;crate of clinker bricks
7015;roof tile
7016;pot of mortar
7017;pot of varnish
7018;box of iron nails
7019;box of steel nails
7020;box of cobalt nails
7021;iron joint plate
7022;steel joint plate
7023;cobalt joint plate
7024;steel hinge
7025;roll of cotton canvas
7026;roll of linen canvas
7027;roll of felt lining
7028;roll of sylphic silk
7029;island seedling
7030;Shroud seedling
7031;desert seedling
7032;lotus leaf
7033;Ishgardian steel ingot
7034;carnivorous seedling
7035;dungeon seedling
7036;bottle of Seagrot water
7037;slab of Amdapori stone
7038;pot of fine wax
7039;Nymian orb
7040;pane of Belah'dian glass
7041;blue fox hide
7042;chinchilla hide
7043;bottle of ahriman tears
7044;box of exquisite buttons
7045;pot of morbol saliva
7046;pot of cutting oil
7047;frosted glass lens
7048;pair of hoplite wristlets
7049;pair of peltast wristlets
7050;pair of toxotes wristlets
7051;pair of demagogue wristlets
7052;pair of strategos wristlets
7053;warwolf barbut of fending
7054;warwolf hat of healing
7055;pair of warwolf sollerets of fending
7056;set of Starlight barding
7059;spiritbond potion
7060;bottle of durability draught
7061;gold decorative egg
7062;silver decorative egg
7063;bronze decorative egg
7064;summoning bell
7065;woodworking bench
7066;smithing bench
7067;armorcraft forge
7068;goldsmithing bench
7069;leatherworking bench
7070;clothcraft loom
7071;alchemy furnace
7072;cooking stove
7073;riviera table chronometer
7074;glade wall chronometer
7075;tonberry round table
7076;tonberry dining table
7077;tonberry armchair
7078;tonberry couch
7079;tonberry bookshelf
7080;tonberry bed
7081;tonberry screen
7082;tonberry wall lantern
7083;tonberry oval rug
7084;Lalafellin step stool
7085;stuffed ahriman
7086;ahriman vase
7087;Carbuncle round table
7088;Carbuncle armchair
7089;Carbuncle desk
7090;Carbuncle chair
7091;Carbuncle wardrobe
7092;Carbuncle rug
7093;Carbuncle chronometer
7094;Carbuncle lantern
7095;portrait of the Admiral
7096;portrait of the sultana and the Flame General
7097;portrait of the Elder Seedseer
7098;looming tonberry screen
7099;tonberry square rug
7100;projection module
7101;purification module
7102;Eorzean map table
7103;dragon piece
7104;wyvern piece
7105;vigil piece
7106;Temple Knight piece
7107;dragoon piece
7108;manor harpsichord
7109;manor music stool
7110;manor timpani
7111;manor marching horn
7112;manor cello
7113;manor harp
7114;manor music stand
7115;regal letter box
7116;Carbuncle garden table
7117;Carbuncle garden bench
7118;riviera striking dummy
7119;oasis striking dummy
7120;glade striking dummy
7121;alps striking dummy
7122;Sahagin living lamp
7123;Sahagin hanging larder
7124;Ixali shelter
7125;Ixali banner
7126;automaton digger
7127;kobold furnace
7128;round garden patch
7129;oblong garden patch
7130;deluxe garden patch
7131;country interior wall
7132;stone interior wall
7133;storm interior wall
7134;serpent interior wall
7135;flame interior wall
7136;tiled interior wall
7137;metal interior wall
7138;arbor interior wall
7139;chocobo interior wall
7140;moogle interior wall
7141;unit of country flooring
7142;unit of stone flooring
7143;unit of storm flooring
7144;unit of serpent flooring
7145;unit of flame flooring
7146;unit of tiled flooring
7147;unit of metal flooring
7148;unit of arbor flooring
7149;unit of chocobo flooring
7150;unit of moogle flooring
7151;tonberry chandelier
7152;portrait of the sultana
7153;material supplier permit
7154;junkmonger permit
7156;mender permit
7157;White Raven armor fragment
7158;length of Stone Vigil lumber
7159;Leviathan's barb
7160;Barb of the Whorl
7161;kingly whisker
7162;high Allagan circlet of fending
7163;heavy high Allagan coat
7164;pair of high Allagan gauntlets of fending
7165;pair of high Allagan trousers of fending
7166;pair of high Allagan sabatons of fending
7167;high Allagan belt of fending
7168;pair of high Allagan bracelets of fending
7169;pair of high Allagan earrings of fending
7170;high Allagan choker of fending
7171;high Allagan ring of fending
7172;set of high Allagan headgear of maiming
7173;high Allagan cuirass of maiming
7174;pair of high Allagan gauntlets of maiming
7175;pair of high Allagan trousers of maiming
7176;pair of high Allagan sabatons of maiming
7177;high Allagan belt of maiming
7178;set of high Allagan headgear of striking
7179;high Allagan cuirass of striking
7180;pair of high Allagan gauntlets of striking
7181;pair of high Allagan trousers of striking
7182;pair of high Allagan sabatons of striking
7183;high Allagan belt of striking
7184;pair of high Allagan bracelets of slaying
7185;pair of high Allagan earrings of slaying
7186;high Allagan choker of slaying
7187;high Allagan ring of slaying
7188;high Allagan mask of aiming
7189;high Allagan coat of aiming
7190;pair of high Allagan gloves of aiming
7191;pair of high Allagan breeches of aiming
7192;pair of high Allagan boots of aiming
7193;high Allagan belt of aiming
7194;pair of high Allagan bracelets of aiming
7195;pair of high Allagan earrings of aiming
7196;high Allagan choker of aiming
7197;high Allagan ring of aiming
7198;high Allagan circlet of healing
7199;high Allagan coat of healing
7200;pair of high Allagan gloves of healing
7201;pair of high Allagan pantaloons of healing
7202;pair of high Allagan thighboots of healing
7203;high Allagan belt of healing
7204;pair of high Allagan bracelets of healing
7205;pair of high Allagan earrings of healing
7206;high Allagan choker of healing
7207;high Allagan ring of healing
7208;high Allagan mask of casting
7209;high Allagan coat of casting
7210;pair of high Allagan gloves of casting
7211;pair of high Allagan breeches of casting
7212;pair of high Allagan boots of casting
7213;high Allagan belt of casting
7214;pair of high Allagan bracelets of casting
7215;pair of high Allagan earrings of casting
7216;high Allagan choker of casting
7217;high Allagan ring of casting
7218;high Allagan kite shield
7219;high Allagan blade
7220;pair of high Allagan baghnakhs
7221;high Allagan battleaxe
7222;high Allagan spear
7223;high Allagan composite bow
7224;high Allagan crook
7225;high Allagan staff
7226;high Allagan grimoire of casting
7227;high Allagan grimoire of healing
7228;weathered noct circlet
7229;weathered noct lorica
7230;pair of weathered noct gauntlets
7231;pair of weathered noct breeches
7232;pair of weathered noct greaves
7233;weathered noct plate belt
7234;pair of weathered noct wristlets
7235;pair of weathered noct earrings
7236;weathered noct choker
7237;weathered noct ring
7238;weathered astrum helm
7239;weathered suit of astrum mail
7240;pair of weathered astrum armguards
7241;pair of weathered astrum hose
7242;pair of weathered astrum sabatons
7243;weathered astrum belt
7244;weathered gloam coif
7245;weathered gloam tabard
7246;pair of weathered gloam bracers
7247;pair of weathered gloam brais
7248;pair of weathered gloam boots
7249;weathered gloam belt
7250;pair of weathered gloam wristlets
7251;pair of weathered gloam earrings
7252;weathered gloam choker
7253;weathered gloam ring
7254;weathered auroral coif
7255;weathered auroral tabard
7256;pair of weathered auroral bracers
7257;pair of weathered auroral brais
7258;pair of weathered auroral boots
7259;weathered auroral sash
7260;pair of weathered auroral wristlets
7261;pair of weathered auroral earrings
7262;weathered auroral choker
7263;weathered auroral ring
7264;weathered daystar circlet
7265;weathered daystar robe
7266;pair of weathered daystar gloves
7267;pair of weathered daystar breeches
7268;pair of weathered daystar sollerets
7269;weathered daystar belt
7270;pair of weathered daystar armillae
7271;pair of weathered daystar earrings
7272;weathered daystar necklace
7273;weathered daystar ring
7274;weathered evenstar hat
7275;weathered evenstar coat
7276;pair of weathered evenstar gloves
7277;pair of weathered evenstar tights
7278;pair of weathered evenstar bootees
7279;weathered evenstar sash
7280;pair of weathered evenstar armillae
7281;pair of weathered evenstar earrings
7282;weathered evenstar necklace
7283;weathered evenstar ring
7284;weathered noct hoplon
7285;weathered Burtgang
7286;pair of weathered Glanzfaust
7287;weathered Conquerer
7288;weathered Liberator
7289;weathered Rosenbogen
7290;weathered Yagrush
7291;weathered Laevateinn
7292;weathered copy of the <Emphasis>Book of Spades</Emphasis>
7293;weathered copy of the <Emphasis>Book of Diamonds</Emphasis>
7294;noct circlet
7295;noct lorica
7296;pair of noct gauntlets
7297;pair of noct breeches
7298;pair of noct greaves
7299;noct plate belt
7300;pair of noct wristlets
7301;pair of noct earrings
7302;noct choker
7303;noct ring
7304;astrum helm
7305;suit of astrum mail
7306;pair of astrum armguards
7307;pair of astrum hose
7308;pair of astrum sabatons
7309;astrum belt
7310;gloam coif
7311;gloam tabard
7312;pair of gloam bracers
7313;pair of gloam brais
7314;pair of gloam boots
7315;gloam belt
7316;pair of gloam wristlets
7317;pair of gloam earrings
7318;gloam choker
7319;gloam ring
7320;auroral coif
7321;auroral tabard
7322;pair of auroral bracers
7323;pair of auroral brais
7324;pair of auroral boots
7325;auroral sash
7326;pair of auroral wristlets
7327;pair of auroral earrings
7328;auroral choker
7329;auroral ring
7330;daystar circlet
7331;daystar robe
7332;pair of daystar gloves
7333;pair of daystar breeches
7334;pair of daystar sollerets
7335;daystar belt
7336;pair of daystar armillae
7337;pair of daystar earrings
7338;daystar necklace
7339;daystar ring
7340;evenstar hat
7341;evenstar coat
7342;pair of evenstar gloves
7343;pair of evenstar tights
7344;pair of evenstar bootees
7345;evenstar sash
7346;pair of evenstar armillae
7347;pair of evenstar earrings
7348;evenstar necklace
7349;evenstar ring
7350;noct hoplon
7351;Burtgang
7352;pair of Glanzfaust
7353;Conquerer
7354;Liberator
7355;Rosenbogen
7356;Yagrush
7357;Laevateinn
7358;copy of the <Emphasis>Book of Spades</Emphasis>
7359;copy of the <Emphasis>Book of Diamonds</Emphasis>
7360;lionsmane armet
7361;lionsmane cuirass
7362;pair of lionsmane gauntlets
7363;pair of lionsmane breeches
7364;pair of lionsmane sabatons
7365;lionsmane belt
7366;hawkwing armet
7367;hawkwing cyclas
7368;pair of hawkwing gauntlets
7369;pair of hawkwing gaskins
7370;pair of hawkwing boots
7371;hawkwing belt
7372;bearsmaw armet
7373;bearsmaw cuirass
7374;pair of bearsmaw gauntlets
7375;pair of bearsmaw hose
7376;pair of bearsmaw sabatons
7377;bearsmaw belt
7378;snakestongue helm
7379;suit of snakestongue scale mail
7380;pair of snakestongue gauntlets
7381;pair of snakestongue brais
7382;pair of snakestongue greaves
7383;snakestongue belt
7384;birdsong mask
7385;birdsong coat
7386;pair of birdsong gloves
7387;pair of birdsong breeches
7388;pair of birdsong boots
7389;birdsong belt
7390;swansgrace hood
7391;swansgrace coat
7392;pair of swansgrace armguards
7393;pair of swansgrace hose
7394;pair of swansgrace boots
7395;swansgrace belt
7396;wolfseye hat
7397;wolfseye coat
7398;pair of wolfseye long gloves
7399;pair of wolfseye brais
7400;pair of wolfseye thighboots
7401;wolfseye belt
7402;elkhorn hat
7403;elkhorn robe
7404;pair of elkhorn gloves
7405;pair of elkhorn slops
7406;pair of elkhorn thighboots
7407;elkhorn belt
7408;elktail hat
7409;elktail robe
7410;pair of elktail gloves
7411;pair of elktail slops
7412;pair of elktail thighboots
7413;elktail belt
7414;hellwolf bracelet of fending
7415;pair of hellwolf earrings of fending
7416;hellwolf choker of fending
7417;hellwolf ring of fending
7418;hellwolf bracelet of slaying
7419;pair of hellwolf earrings of slaying
7420;hellwolf choker of slaying
7421;hellwolf ring of slaying
7422;hellwolf bracelet of aiming
7423;pair of hellwolf earrings of aiming
7424;hellwolf choker of aiming
7425;hellwolf ring of aiming
7426;hellwolf bracelet of healing
7427;pair of hellwolf earrings of healing
7428;hellwolf choker of healing
7429;hellwolf ring of healing
7430;hellwolf bracelet of casting
7431;pair of hellwolf earrings of casting
7432;hellwolf choker of casting
7433;hellwolf ring of casting
7434;lionsmane shield
7435;lionsmane blade
7436;pair of hawkwing claws
7437;bearsmaw axe
7438;snakestongue spear
7439;birdsong bow
7440;swansgrace cane
7441;wolfseye staff
7442;elkhorn grimoire
7443;elktail grimoire
7444;protector's barbut
7445;protector's cuirass
7446;pair of protector's gauntlets
7447;pair of protector's trousers
7448;pair of protector's sollerets
7449;protector's sash
7450;pair of hussar's goggles
7451;hussar's jackcoat
7452;pair of hussar's gloves
7453;pair of hussar's breeches
7454;pair of hussar's jackboots
7455;hussar's sash
7456;pair of fistfighter's goggles
7457;fistfighter's jackcoat
7458;pair of fistfighter's gloves
7459;pair of fistfighter's breeches
7460;pair of fistfighter's jackboots
7461;fistfighter's sash
7462;shikaree's mask
7463;shikaree's doublet
7464;pair of shikaree's gloves
7465;pair of shikaree's gaskin
7466;pair of shikaree's boots
7467;shikaree's sash of aiming
7468;pilgrim's eyepatch
7469;pilgrim's robe
7470;pair of pilgrim's gloves
7471;pair of pilgrim's slops
7472;pair of pilgrim's shoes
7473;pilgrim's sash
7474;magician's hat
7475;magician's robe
7476;pair of magician's gloves
7477;pair of magician's slops
7478;pair of magician's shoes
7479;magician's sash
7480;heavy wolfram helm
7481;heavy wolfram cuirass
7482;pair of heavy wolfram gauntlets
7483;pair of heavy wolfram cuisses
7484;pair of heavy wolfram sabatons
7485;heavy wolfram plate belt
7486;wolfram mask
7487;wolfram cuirass
7488;pair of wolfram gauntlets
7489;pair of saurian trousers
7490;pair of wolfram sabatons
7491;set of wolfram tassets
7492;saurian bandana of striking
7493;saurian shirt of striking
7494;pair of saurian gloves of striking
7495;cashmere skirt of striking
7496;pair of saurian boots of striking
7497;saurian belt of striking
7498;cashmere hat of aiming
7499;saurian tabard of aiming
7500;pair of saurian gloves of aiming
7501;cashmere skirt of aiming
7502;pair of saurian boots of aiming
7503;saurian belt of aiming
7504;pair of gold spectacles
7505;cashmere robe of healing
7506;pair of saurian gloves of healing
7507;cashmere skirt of healing
7508;pair of saurian boots of healing
7509;saurian belt of healing
7510;cashmere hat of casting
7511;cashmere robe of casting
7512;pair of saurian gloves of casting
7513;pair of cashmere breeches of casting
7514;pair of saurian crakows of casting
7515;saurian belt of casting
7516;ribbon of fending
7517;ribbon of slaying
7518;ribbon of aiming
7519;ribbon of casting
7520;ribbon of healing
7521;pair of artisan's spectacles
7522;forager's hat
7523;artisan's chocobotail saw
7524;artisan's cross-pein hammer
7525;artisan's raising hammer
7526;artisan's mallet
7527;artisan's round knife
7528;artisan's needle
7529;artisan's alembic
7530;artisan's frypan
7531;forager's dolabra
7532;forager's hatchet
7533;forager's fishing rod
7534;coronal straw hat
7535;sailor shirt
7536;coronal wristband
7537;pair of sailor brais
7538;pair of sailor deck shoes
7539;spring straw hat
7540;spring dress
7541;spring skirt
7542;pair of spring dress shoes
7543;cloche
7544;spriggan cap
7545;goblin cap
7546;light steel galerus
7547;light steel subligar
7548;taffeta shawl
7549;taffeta loincloth
7550;egg harness
7551;set of Barding of Light
7552;set of tidal barding
7553;fat chocobo whistle
7554;elbst horn
7555;bomb palanquin horn
7556;wind-up kobold
7557;wind-up Sahagin
7558;wind-up moogle
7559;plush cushion
7560;wind-up sun
7561;wind-up Odin
7562;wind-up Warrior of Light
7563;wind-up Bahamut
7564;baby opo-opo
7565;zu hatchling
7566;minute mindflayer
7567;tight-beaked parrot
7568;magic broom
7569;aetheryte ticket
7570;serving of steamed catfish
7571;serving of popoto pancakes
7572;serving of roast canard
7573;sachertorte
7574;bowl of chilled popoto soup
7575;spinach quiche
7577;pinch of sands of time
7578;flask of oil of time
7579;mossy stone sword
7580;mossy stone axe
7581;pair of mossy stone claws
7582;mossy stone spear
7583;mossy stone bow
7584;mossy stone staff
7585;mossy stone rod
7586;weathered tome
7587;faded tome
7588;chunk of ferberite
7589;nugget of native gold
7590;bottle of scarlet sap
7591;basket of Shroud tea leaves
7592;apricot
7593;La Noscean leek
7594;bunch of young Cieldalaes spinach
7595;blood orange
7596;petrified log
7597;chunk of scheelite
7598;pinch of Raziqsand
7599;saurian skin
7600;basket of cashmere fleece
7601;pinch of emery
7602;bottle of star anise
7603;Dalamud popoto
7604;royal kukuru bean
7605;canard breast
7606;length of ancient lumber
7607;wolfram ingot
7608;circle of saurian leather
7609;bolt of cashmere cloth
7610;umbral rock
7611;fragrant log
7612;length of spruce plywood
7613;darksteel hook
7614;roll of darksteel wire
7615;rose gold cog
7616;spool of gryphonskin strap
7617;bolt of silver brocade
7618;flask of spirits of salt
7619;bowl of spicy tomato relish
7620;flask of diluted vitriol
7621;glamour dispeller
7622;glamour prism (woodworking)
7623;grade 2 glamour prism (woodworking)
7624;grade 3 glamour prism (woodworking)
7625;grade 4 glamour prism (woodworking)
7626;grade 5 glamour prism (woodworking)
7629;glamour prism (smithing)
7630;grade 2 glamour prism (smithing)
7631;grade 3 glamour prism (smithing)
7632;grade 4 glamour prism (smithing)
7633;grade 5 glamour prism (smithing)
7636;glamour prism (armorcraft)
7637;grade 2 glamour prism (armorcraft)
7638;grade 3 glamour prism (armorcraft)
7639;grade 4 glamour prism (armorcraft)
7640;grade 5 glamour prism (armorcraft)
7643;glamour prism (goldsmithing)
7644;grade 2 glamour prism (goldsmithing)
7645;grade 3 glamour prism (goldsmithing)
7646;grade 4 glamour prism (goldsmithing)
7647;grade 5 glamour prism (goldsmithing)
7650;glamour prism (leatherworking)
7651;grade 2 glamour prism (leatherworking)
7652;grade 3 glamour prism (leatherworking)
7653;grade 4 glamour prism (leatherworking)
7654;grade 5 glamour prism (leatherworking)
7657;glamour prism (clothcraft)
7658;grade 2 glamour prism (clothcraft)
7659;grade 3 glamour prism (clothcraft)
7660;grade 4 glamour prism (clothcraft)
7661;grade 5 glamour prism (clothcraft)
7664;glamour prism (alchemy)
7665;grade 2 glamour prism (alchemy)
7666;grade 3 glamour prism (alchemy)
